"longrid","latgrid","depth"
-163.875,53.684,-335.285714285714
-163.875,53.8318,-121.300438596491
-163.875,53.9791,-77.8686274509804
-163.875,54.1259,-80.9685185185185
-163.875,54.2721,-98.9019607843137
-163.875,54.4178,-91.8740740740741
-163.875,54.5631,-68.7224489795918
-163.875,54.9956,-13.8914728682171
-163.875,55.1387,-33.6098039215686
-163.875,55.2814,-60.1529411764706
-163.875,55.4235,-81.9058823529412
-163.875,55.5651,-87.2333333333333
-163.875,55.7063,-92.0294117647059
-163.875,55.8469,-90.4980392156863
-163.875,55.987,-89.0176470588235
-163.875,56.1266,-87.6039215686275
-163.875,56.2656,-84.6125
-163.875,56.4042,-81.356862745098
-163.875,56.5423,-77.7583333333333
-163.875,56.6799,-72.2450980392157
-163.875,56.817,-70.3604166666667
-163.875,56.9535,-67.2901960784314
-163.875,57.0896,-66.725
-163.875,57.2252,-51.79375
-163.875,57.3603,-66.85625
-163.875,57.4949,-52.8291666666667
-163.875,57.629,-42.1375
-163.875,57.7626,-55.7645833333333
-163.875,57.8957,-57.8458333333333
-163.875,58.0283,-52.5104166666667
-163.875,58.1604,-46.94375
-163.875,58.2921,-47.0791666666667
-163.875,58.4232,-38.89375
-163.875,58.5539,-29.6711111111111
-163.875,58.6841,-28.7125
-163.875,58.8138,-26.7244444444444
-163.875,58.943,-20.5604166666667
-163.875,59.0717,-18.6777777777778
-163.875,59.2,-16.7333333333333
-163.875,59.3277,-16.1088888888889
-163.875,59.455,-14.34
-163.875,59.5819,-13.4133333333333
-163.875,59.7082,-12.8830897703549
-163.875,59.8341,-8.18604651162791
-163.875,63.1703,-12.4545454545455
-163.875,63.2829,-18.1374045801527
-163.875,63.395,-8.06410256410256
-163.875,63.5068,-7.79230769230769
-163.875,63.6181,-11.2452380952381
-163.875,63.729,-13.425641025641
-163.875,63.8394,-15.9820512820513
-163.875,63.9494,-16.9761904761905
-163.875,64.059,-20.0205128205128
-163.875,64.1681,-20.0102564102564
-163.875,64.2769,-19.3820512820513
-163.875,64.3851,-18.3820512820513
-163.875,64.493,-16.0130208333333
-163.875,64.6005,-6.6
-163.625,53.8318,-148.674657534247
-163.625,53.9791,-89.0237154150198
-163.625,54.1259,-85.7074074074074
-163.625,54.2721,-94.2254901960784
-163.625,54.4178,-102.12962962963
-163.625,54.5631,-80.4574468085106
-163.625,54.9956,-6.06896551724138
-163.625,55.1387,-33.2607843137255
-163.625,55.2814,-52.0078431372549
-163.625,55.4235,-70.3666666666667
-163.625,55.5651,-78.4725490196078
-163.625,55.7063,-87.6843137254902
-163.625,55.8469,-89.4156862745098
-163.625,55.987,-87.9352941176471
-163.625,56.1266,-86.4294117647059
-163.625,56.2656,-84.7354166666667
-163.625,56.4042,-81.2294117647059
-163.625,56.5423,-77.9854166666667
-163.625,56.6799,-73.0862745098039
-163.625,56.817,-67.7875
-163.625,56.9535,-65.8333333333333
-163.625,57.0896,-66.3895833333333
-163.625,57.2252,-76.6020833333333
-163.625,57.3603,-63.9583333333333
-163.625,57.4949,-61.4604166666667
-163.625,57.629,-59.6
-163.625,57.7626,-68.6166666666667
-163.625,57.8957,-69.1604166666667
-163.625,58.0283,-72.4229166666667
-163.625,58.1604,-61.4020833333333
-163.625,58.2921,-50.5104166666667
-163.625,58.4232,-34.45625
-163.625,58.5539,-31.1488888888889
-163.625,58.6841,-28.3416666666667
-163.625,58.8138,-27.96
-163.625,58.943,-18.4145833333333
-163.625,59.0717,-15.4844444444444
-163.625,59.2,-14.2291666666667
-163.625,59.3277,-14.8733333333333
-163.625,59.455,-20.5933333333333
-163.625,59.5819,-17.5777777777778
-163.625,59.7082,-13.30625
-163.625,59.8341,-9.45945945945946
-163.625,63.0572,-4.41176470588235
-163.625,63.1703,-30.4150197628459
-163.625,63.2829,-19.55
-163.625,63.395,-7.01282051282051
-163.625,63.5068,-8.38974358974359
-163.625,63.6181,-11.5547619047619
-163.625,63.729,-12.7820512820513
-163.625,63.8394,-14.6461538461538
-163.625,63.9494,-17.0047619047619
-163.625,64.059,-19.9897435897436
-163.625,64.1681,-19.9948717948718
-163.625,64.2769,-19.0410256410256
-163.625,64.3851,-17.0769230769231
-163.625,64.493,-13.8769633507853
-163.625,64.6005,-5.7
-163.375,53.8318,-266.272727272727
-163.375,53.9791,-113.147704590818
-163.375,54.1259,-83.7796296296296
-163.375,54.2721,-73.843137254902
-163.375,54.4178,-85.6925925925926
-163.375,54.5631,-92.0588235294118
-163.375,54.7077,-48.2779922779923
-163.375,54.8519,-42.6386554621849
-163.375,54.9956,-4.25
-163.375,55.1387,-22.4459459459459
-163.375,55.2814,-43.6372549019608
-163.375,55.4235,-55.4313725490196
-163.375,55.5651,-67.8745098039216
-163.375,55.7063,-81.6058823529412
-163.375,55.8469,-88.0529411764706
-163.375,55.987,-85.6078431372549
-163.375,56.1266,-86.2078431372549
-163.375,56.2656,-84.8875
-163.375,56.4042,-80.4705882352941
-163.375,56.5423,-77.9583333333333
-163.375,56.6799,-72.7098039215686
-163.375,56.817,-67.6041666666667
-163.375,56.9535,-63.8235294117647
-163.375,57.0896,-70.53125
-163.375,57.2252,-71.15625
-163.375,57.3603,-59.68125
-163.375,57.4949,-54.00625
-163.375,57.629,-53.9604166666667
-163.375,57.7626,-67.14375
-163.375,57.8957,-79.2645833333333
-163.375,58.0283,-60.0645833333333
-163.375,58.1604,-56.9625
-163.375,58.2921,-42.9270833333333
-163.375,58.4232,-34.7854166666667
-163.375,58.5539,-35.0422222222222
-163.375,58.6841,-28.4479166666667
-163.375,58.8138,-27.5888888888889
-163.375,58.943,-19.875
-163.375,59.0717,-15.6466666666667
-163.375,59.2,-10.9104166666667
-163.375,59.3277,-13.4288888888889
-163.375,59.455,-14.76
-163.375,59.5819,-14.4644444444444
-163.375,59.7082,-13.28125
-163.375,59.8341,-10.1702127659574
-163.375,63.0572,-13.6010101010101
-163.375,63.1703,-20.474358974359
-163.375,63.2829,-13.8
-163.375,63.395,-6.24358974358974
-163.375,63.5068,-9.05128205128205
-163.375,63.6181,-10.4428571428571
-163.375,63.729,-14.0512820512821
-163.375,63.8394,-14.1846153846154
-163.375,63.9494,-16.5047619047619
-163.375,64.059,-19.9897435897436
-163.375,64.1681,-20.1307692307692
-163.375,64.2769,-18.0333333333333
-163.375,64.3851,-12.2153846153846
-163.375,64.493,-11.3396226415094
-163.125,53.9791,-139.388692579505
-163.125,54.1259,-77.85
-163.125,54.2721,-56.2470588235294
-163.125,54.4178,-45.4722222222222
-163.125,54.5631,-68.9078431372549
-163.125,54.7077,-40.2485207100592
-163.125,54.8519,-66.7789203084833
-163.125,54.9956,-58.6134453781513
-163.125,55.1387,-13.714953271028
-163.125,55.2814,-25.9574898785425
-163.125,55.4235,-33.5355648535565
-163.125,55.5651,-53.2490196078431
-163.125,55.7063,-71.3843137254902
-163.125,55.8469,-82.7823529411765
-163.125,55.987,-83.7
-163.125,56.1266,-84.0823529411765
-163.125,56.2656,-81.275
-163.125,56.4042,-80.9666666666667
-163.125,56.5423,-78.1145833333333
-163.125,56.6799,-72.2137254901961
-163.125,56.817,-64.3375
-163.125,56.9535,-61.8647058823529
-163.125,57.0896,-56.9875
-163.125,57.2252,-54.2958333333333
-163.125,57.3603,-54.46875
-163.125,57.4949,-52.5333333333333
-163.125,57.629,-46.7208333333333
-163.125,57.7626,-48.1166666666667
-163.125,57.8957,-52.3083333333333
-163.125,58.0283,-49.9479166666667
-163.125,58.1604,-47.1
-163.125,58.2921,-36.5979166666667
-163.125,58.4232,-31.0958333333333
-163.125,58.5539,-27.0133333333333
-163.125,58.6841,-25.11875
-163.125,58.8138,-23.5377777777778
-163.125,58.943,-20.1854166666667
-163.125,59.0717,-20.8555555555556
-163.125,59.2,-19.7208333333333
-163.125,59.3277,-13.2577777777778
-163.125,59.455,-13
-163.125,59.5819,-13.5955555555556
-163.125,59.7082,-14.1833333333333
-163.125,59.8341,-14.1921708185053
-163.125,63.0572,-10.4305555555556
-163.125,63.1703,-4.11025641025641
-163.125,63.2829,-7.42857142857143
-163.125,63.395,-5.88461538461539
-163.125,63.5068,-8.23589743589744
-163.125,63.6181,-11.5238095238095
-163.125,63.729,-13.9230769230769
-163.125,63.8394,-15.1051282051282
-163.125,63.9494,-15.9214285714286
-163.125,64.059,-19.9205128205128
-163.125,64.1681,-20.6025641025641
-163.125,64.2769,-16.7666666666667
-163.125,64.3851,-5.19064748201439
-163.125,64.493,-2.45614035087719
-162.875,53.9791,-225.763157894737
-162.875,54.1259,-73.612962962963
-162.875,54.2721,-48.0764705882353
-162.875,54.4178,-24.5791962174941
-162.875,54.5631,-64.0313725490196
-162.875,54.7077,-75.8777777777778
-162.875,54.8519,-56.8376237623762
-162.875,54.9956,-57.9752066115703
-162.875,55.2814,-4.67682926829268
-162.875,55.4235,-21.8915662650602
-162.875,55.5651,-39.3470588235294
-162.875,55.7063,-55.1745098039216
-162.875,55.8469,-76.043137254902
-162.875,55.987,-79.2823529411765
-162.875,56.1266,-79.0333333333333
-162.875,56.2656,-77.3166666666667
-162.875,56.4042,-77.6176470588235
-162.875,56.5423,-76.3416666666667
-162.875,56.6799,-69.9960784313726
-162.875,56.817,-64.6395833333333
-162.875,56.9535,-59.4019607843137
-162.875,57.0896,-68.2854166666667
-162.875,57.2252,-54.1875
-162.875,57.3603,-52.025
-162.875,57.4949,-51.49375
-162.875,57.629,-58.6770833333333
-162.875,57.7626,-36.8458333333333
-162.875,57.8957,-35.3958333333333
-162.875,58.0283,-41.8895833333333
-162.875,58.1604,-45.4291666666667
-162.875,58.2921,-31.3125
-162.875,58.4232,-24.4291666666667
-162.875,58.5539,-25.6288888888889
-162.875,58.6841,-24.5395833333333
-162.875,58.8138,-20.5977777777778
-162.875,58.943,-19.6166666666667
-162.875,59.0717,-13.9155555555556
-162.875,59.2,-20.6333333333333
-162.875,59.3277,-17.5933333333333
-162.875,59.455,-13.02
-162.875,59.5819,-12.9466666666667
-162.875,59.7082,-13.8875
-162.875,59.8341,-19.240990990991
-162.875,59.9594,-19.1410256410256
-162.875,63.0572,-50.4285714285714
-162.875,63.1703,-16.8888888888889
-162.875,63.2829,-4.15
-162.875,63.395,-4.49487179487179
-162.875,63.5068,-6.7974358974359
-162.875,63.6181,-11.3666666666667
-162.875,63.729,-14.9846153846154
-162.875,63.8394,-15.8538461538462
-162.875,63.9494,-16.6571428571429
-162.875,64.059,-19.7051282051282
-162.875,64.1681,-20.2846153846154
-162.875,64.2769,-16.991935483871
-162.875,64.3851,-3.84351145038168
-162.875,64.493,-2.71223021582734
-162.625,53.9791,-290.166666666667
-162.625,54.1259,-123.930715935335
-162.625,54.2721,-48.0667976424361
-162.625,54.4178,-49.1504702194357
-162.625,54.5631,-122.992156862745
-162.625,54.7077,-83.8333333333333
-162.625,54.8519,-36.6074950690335
-162.625,54.9956,-20.2919708029197
-162.625,55.2814,-16.6527777777778
-162.625,55.4235,-9.08252427184466
-162.625,55.5651,-30.0887573964497
-162.625,55.7063,-45.6352941176471
-162.625,55.8469,-64.943137254902
-162.625,55.987,-75.5019607843137
-162.625,56.1266,-74.6764705882353
-162.625,56.2656,-76.2854166666667
-162.625,56.4042,-75.1019607843137
-162.625,56.5423,-72.8166666666667
-162.625,56.6799,-70.643137254902
-162.625,56.817,-64.19375
-162.625,56.9535,-57.3078431372549
-162.625,57.0896,-60.0270833333333
-162.625,57.2252,-73.2083333333333
-162.625,57.3603,-52.54375
-162.625,57.4949,-47.35
-162.625,57.629,-50.8583333333333
-162.625,57.7626,-40.125
-162.625,57.8957,-38.5
-162.625,58.0283,-43.2708333333333
-162.625,58.1604,-39.58125
-162.625,58.2921,-32.2520833333333
-162.625,58.4232,-25.54375
-162.625,58.5539,-26.8844444444444
-162.625,58.6841,-29.8520833333333
-162.625,58.8138,-30.5488888888889
-162.625,58.943,-26.6166666666667
-162.625,59.0717,-22.7733333333333
-162.625,59.2,-19.1541666666667
-162.625,59.3277,-14.9933333333333
-162.625,59.455,-11.9111111111111
-162.625,59.5819,-10.8377777777778
-162.625,59.7082,-7.33333333333333
-162.625,59.8341,-15.9133333333333
-162.625,59.9594,-22.4448275862069
-162.625,63.1703,-29.3333333333333
-162.625,63.2829,-13.9446494464945
-162.625,63.395,-2.13589743589744
-162.625,63.5068,-2.89531680440771
-162.625,63.6181,-8.32
-162.625,63.729,-14.4384615384615
-162.625,63.8394,-16.0461538461538
-162.625,63.9494,-16.5547619047619
-162.625,64.059,-19.2282051282051
-162.625,64.1681,-19.874358974359
-162.625,64.2769,-16.5717948717949
-162.625,64.3851,-14.8440366972477
-162.625,64.493,-10.2820512820513
-162.375,54.1259,-172.845714285714
-162.375,54.2721,-65.8843137254902
-162.375,54.4178,-91.8305439330544
-162.375,54.5631,-102.644268774704
-162.375,54.7077,-37.7584269662921
-162.375,54.8519,-36.2032258064516
-162.375,54.9956,-52.0600706713781
-162.375,55.5651,-21.1283783783784
-162.375,55.7063,-32.7751605995717
-162.375,55.8469,-51.9666666666667
-162.375,55.987,-71.2313725490196
-162.375,56.1266,-73.5607843137255
-162.375,56.2656,-74.1458333333333
-162.375,56.4042,-73.4666666666667
-162.375,56.5423,-72.7604166666667
-162.375,56.6799,-68.4862745098039
-162.375,56.817,-65.3708333333333
-162.375,56.9535,-58.9549019607843
-162.375,57.0896,-62.4916666666667
-162.375,57.2252,-50.5958333333333
-162.375,57.3603,-61.5583333333333
-162.375,57.4949,-59.2416666666667
-162.375,57.629,-46.7416666666667
-162.375,57.7626,-45.1791666666667
-162.375,57.8957,-38.60625
-162.375,58.0283,-49.28125
-162.375,58.1604,-39.925
-162.375,58.2921,-39.94375
-162.375,58.4232,-37.16875
-162.375,58.5539,-40.7222222222222
-162.375,58.6841,-41.6166666666667
-162.375,58.8138,-35.1044444444444
-162.375,58.943,-26.8229166666667
-162.375,59.0717,-21.1844444444444
-162.375,59.2,-19.7604166666667
-162.375,59.3277,-17.0933333333333
-162.375,59.455,-12.7955555555556
-162.375,59.5819,-7.62
-162.375,59.7082,-6.89791666666667
-162.375,59.8341,-8.90888888888889
-162.375,59.9594,-23.837416481069
-162.375,63.395,-9.29
-162.375,63.5068,-4.90878378378378
-162.375,63.6181,-7.31407942238267
-162.375,63.729,-12.8307692307692
-162.375,63.8394,-15.3769230769231
-162.375,63.9494,-15.9404761904762
-162.375,64.059,-18.5666666666667
-162.375,64.1681,-19.9
-162.375,64.2769,-19.9
-162.375,64.3851,-19.7102564102564
-162.375,64.493,-17.2987012987013
-162.375,64.6005,-11.0121951219512
-162.125,54.1259,-128.012552301255
-162.125,54.2721,-67.5666666666667
-162.125,54.4178,-110.759259259259
-162.125,54.5631,-107.296078431373
-162.125,54.7077,-48.8897196261682
-162.125,54.8519,-53
-162.125,54.9956,-63.9360341151386
-162.125,55.1387,-42
-162.125,55.7063,-17.79
-162.125,55.8469,-30.4069529652352
-162.125,55.987,-57.756862745098
-162.125,56.1266,-72.7156862745098
-162.125,56.2656,-77.1354166666667
-162.125,56.4042,-72.7039215686275
-162.125,56.5423,-69.9708333333333
-162.125,56.6799,-69.1176470588235
-162.125,56.817,-67.575
-162.125,56.9535,-57.4509803921569
-162.125,57.0896,-56.6375
-162.125,57.2252,-44.43125
-162.125,57.3603,-52.2083333333333
-162.125,57.4949,-54.3854166666667
-162.125,57.629,-34.10625
-162.125,57.7626,-42.8958333333333
-162.125,57.8957,-40.2354166666667
-162.125,58.0283,-41.6479166666667
-162.125,58.1604,-38.8479166666667
-162.125,58.2921,-45.0104166666667
-162.125,58.4232,-43.5833333333333
-162.125,58.5539,-49.8333333333333
-162.125,58.6841,-18.2125340599455
-162.125,58.8138,-13.3333333333333
-162.125,58.943,-12.2145833333333
-162.125,59.0717,-9.65555555555556
-162.125,59.2,-7.41125541125541
-162.125,59.3277,-7.45823927765237
-162.125,59.455,-8.48444444444444
-162.125,59.5819,-7.34222222222222
-162.125,59.7082,-6.19166666666667
-162.125,59.8341,-14.7684210526316
-162.125,59.9594,-22.8082901554404
-162.125,63.5068,-11.4277777777778
-162.125,63.6181,-9.12380952380952
-162.125,63.729,-13.1769230769231
-162.125,63.8394,-15.0333333333333
-162.125,63.9494,-16.15
-162.125,64.059,-18.7307692307692
-162.125,64.1681,-19.9538461538462
-162.125,64.2769,-19.1025641025641
-162.125,64.3851,-17.9615384615385
-162.125,64.493,-16.0076923076923
-162.125,64.6005,-9.46130952380952
-162.125,64.7075,-2.80851063829787
-161.875,54.1259,-119.670761670762
-161.875,54.2721,-71.1921568627451
-161.875,54.4178,-132.677777777778
-161.875,54.5631,-124.811764705882
-161.875,54.7077,-66.1648148148148
-161.875,54.8519,-39.8094302554028
-161.875,54.9956,-37.0808510638298
-161.875,55.1387,-48.4539249146758
-161.875,55.2814,-78.1413612565445
-161.875,55.8469,-13.5990990990991
-161.875,55.987,-38.7764705882353
-161.875,56.1266,-57.1980392156863
-161.875,56.2656,-75.2229166666667
-161.875,56.4042,-83.356862745098
-161.875,56.5423,-80.4166666666667
-161.875,56.6799,-70.1313725490196
-161.875,56.817,-71.9854166666667
-161.875,56.9535,-70.643137254902
-161.875,57.0896,-82.3708333333333
-161.875,57.2252,-66.3291666666667
-161.875,57.3603,-77.98125
-161.875,57.4949,-71.4
-161.875,57.629,-34.01875
-161.875,57.7626,-22.8666666666667
-161.875,57.8957,-33.1229166666667
-161.875,58.0283,-29.1
-161.875,58.1604,-36.5104166666667
-161.875,58.2921,-41.9520833333333
-161.875,58.4232,-35.69375
-161.875,58.5539,-52.1689814814815
-161.875,58.6841,-9.1042654028436
-161.875,58.8138,-7.81042654028436
-161.875,58.943,-7.78787878787879
-161.875,59.0717,-9.44036697247706
-161.875,59.455,-8.52616279069767
-161.875,59.5819,-11.1864406779661
-161.875,59.7082,-15.7900552486188
-161.875,59.8341,-30.875
-161.875,63.395,-3.83333333333333
-161.875,63.5068,-7.44329896907217
-161.875,63.6181,-11.3309523809524
-161.875,63.729,-13.2153846153846
-161.875,63.8394,-15.7589743589744
-161.875,63.9494,-16.8809523809524
-161.875,64.059,-18.8025641025641
-161.875,64.1681,-19.7051282051282
-161.875,64.2769,-17.6820512820513
-161.875,64.3851,-15.4435897435897
-161.875,64.493,-12.7820512820513
-161.875,64.6005,-9.75277777777778
-161.875,64.7075,-3.69454545454545
-161.625,53.9791,-386
-161.625,54.1259,-162.868131868132
-161.625,54.2721,-114.647058823529
-161.625,54.4178,-108.727777777778
-161.625,54.5631,-89.521568627451
-161.625,54.7077,-76.4185185185185
-161.625,54.8519,-71.2294117647059
-161.625,54.9956,-52.092555331992
-161.625,55.1387,-54.6781609195402
-161.625,55.2814,-84.9016786570743
-161.625,55.987,-23.7288503253796
-161.625,56.1266,-51.4686274509804
-161.625,56.2656,-65.6645833333333
-161.625,56.4042,-71.1705882352941
-161.625,56.5423,-73.9020833333333
-161.625,56.6799,-78.2647058823529
-161.625,56.817,-64.4666666666667
-161.625,56.9535,-63.1450980392157
-161.625,57.0896,-70.26875
-161.625,57.2252,-62.83125
-161.625,57.3603,-63.5666666666667
-161.625,57.4949,-73.86875
-161.625,57.629,-47.5041666666667
-161.625,57.7626,-35.5875
-161.625,57.8957,-36.6166666666667
-161.625,58.0283,-25.34375
-161.625,58.1604,-25.825
-161.625,58.2921,-40.53125
-161.625,58.4232,-28.6208333333333
-161.625,58.5539,-22.6763848396501
-161.625,63.5068,-8.87535410764873
-161.625,63.6181,-11.6698564593301
-161.625,63.729,-13.1564102564103
-161.625,63.8394,-14.5589743589744
-161.625,63.9494,-15.7428571428571
-161.625,64.059,-18.1435897435897
-161.625,64.1681,-18.4923076923077
-161.625,64.2769,-15.2564102564103
-161.625,64.3851,-11.8463768115942
-161.625,64.493,-8.94329896907217
-161.625,64.6005,-9.21666666666667
-161.625,64.7075,-4.63858695652174
-161.625,64.8141,-1.70833333333333
-161.375,54.1259,-328.851851851852
-161.375,54.2721,-170.484375
-161.375,54.4178,-92.0907407407407
-161.375,54.5631,-94.4960784313726
-161.375,54.7077,-118.455555555556
-161.375,54.8519,-119.950980392157
-161.375,54.9956,-77.0509803921569
-161.375,55.1387,-58.4017857142857
-161.375,55.2814,-50.2197125256674
-161.375,55.987,-17.7426900584795
-161.375,56.1266,-39.9098039215686
-161.375,56.2656,-53.5270833333333
-161.375,56.4042,-63.6235294117647
-161.375,56.5423,-72.03125
-161.375,56.6799,-66.0666666666667
-161.375,56.817,-60.9104166666667
-161.375,56.9535,-57.3843137254902
-161.375,57.0896,-71.7875
-161.375,57.2252,-45.65625
-161.375,57.3603,-32.5604166666667
-161.375,57.4949,-34.675
-161.375,57.629,-24.7333333333333
-161.375,57.7626,-44.6208333333333
-161.375,57.8957,-50.7458333333333
-161.375,58.0283,-39.5395833333333
-161.375,58.1604,-34.15625
-161.375,58.2921,-41.6208333333333
-161.375,58.4232,-25.6104166666667
-161.375,58.5539,-12.7577777777778
-161.375,58.6841,-8.51851851851852
-161.375,63.5068,-11.1870967741935
-161.375,63.6181,-13.5309523809524
