"","sppocean","npres","fakepres","npres.tr","npres.te","ntot","thresh.kappa","thresh","thresh.trKap","thresh.tr","auc","auc.tt","tss","tss.tt","tssmax","tssmax.tt","acc","acc.tt","accmax","accmax.tt","sens","sens.tt","spec","spec.tt","kappa","kappa.tt","kappamax","kappamax.tt","rpb","prev.obs","prev.pred.prev","prev.pred.kap","smear","pred_obsMedian","pred_obsMean","r2.biomass","r2.biomass.tt","r2.all","r2.all.tt","r2.pres.surv_year","r2.pres.surv_year.kap","r2.abun.surv_year","r2.predPATT.surv_year","r2.predPATTkap.surv_year","r2.predTT.surv_year","dev.pres","dev.biomass","dev.pres.null","dev.biomass.null"
"39","apristurus brunneus_Pac",2969,594,1943,1026,38509,0.36063754,0.07719217,0.36297231,0.06298905,0.970954918134548,0.946644580628056,0.414116623109991,0.446716240550744,0.922925106471383,0.867238243699662,0.893219766807759,0.840950402492859,0.94788231322548,0.907556478836666,0.968339508251937,0.960038986354776,0.886944288126055,0.822648292390653,0.532680281390149,0.531929242606403,0.652591663920815,0.630645150317461,0.702778528989209,0.105903226413016,0.262271029823206,0.129649721655228,2.67831474395604,4.528e-15,-0.05629,0.0372824182474384,0.0125918646444828,0.129607375178525,0.0734477807147464,0.91,0.94,0.93,0.75,0.63,0.84,0.590952138140018,0.971920307416603,0.45217184813898,0.607714258094786
"40","apristurus profundorum_Atl",301,150,228,73,97535,0.09862448,0.00313098,0.11009057,0.00296768,0.987730817125956,0.991681715846116,0.0442895395723428,0.0763186105861986,0.446117642428615,0.316676264258356,0.934546573025068,0.955913261905982,0.996913928333419,0.996257753626903,0.983388704318937,0.972602739726027,0.934395376103009,0.955850571163939,0.0794256313567556,0.13571913584381,0.274957101460953,0.387485440827698,0.352455072578625,0.00144545949468959,0.0228283223884563,0.000746482123126399,167.97345375454,4.821e-16,0.0004303,0.14676683026283,0.0063679784177315,3.08575565384059e-06,1.94157814996549e-05,0.32,0.86,0.06,0.65,0.95,0.14,0.495549560536963,0.921044321942947,0.329422989158385,0.801888891023205
"41","aptocyclus ventricosus_Pac",420,84,330,90,38509,0.04464307,0.01096079,0.04900973,0.01064868,0.849544269124069,0.836535879021428,0.0271531763046139,0.026802840014731,0.239118296325153,0.488441558441558,0.684177724687735,0.655284341729421,0.989093458671999,0.988314723448455,0.869047619047619,0.877777777777778,0.682139200294048,0.652653704676826,0.0362875711486889,0.0343214114594041,0.100406090558867,0.0779170660985594,0.153992155212551,0.0114509462934254,0.313102006737601,0.0198515366915924,83.5888687495597,0.0001398,0.002867,0.187149134467601,0.0184961445827514,0.000924588678911446,0.00705976442519741,0.49,0.62,0.24,0.82,0.59,0.37,0.156522355692181,0.872492481002187,0.0569766338646461,0.512443055627422
"42","archosargus probatocephalus_Atl",456,138,297,159,97535,0.0651605,0.0047346,0.06148561,0.00386096,0.948775847776716,0.92453610338546,0.0311177256751983,0.0354342157923622,0.370355132424867,0.991899928227212,0.869554518890655,0.8070948890142,0.995324755216076,0.992002870764341,0.907894736842105,0.893081761006289,0.869374427013051,0.806388257184205,0.0525414179926112,0.0553814196127585,0.181258402778144,0.195658011318098,0.235486149708577,0.0153412607768044,0.370086763166279,0.00835714117716324,10.6655663716373,1.667e-12,-0.009866,0.153630017234583,0.0449162884879611,0.000853160296799125,0.015034010017779,0.48,0.35,0.19,0.5,0.14,0.4,0.319908365669619,0.973473110030544,0.19251942365125,0.70293254000175
"43","arctomelon stearnsii_Pac",369,74,324,45,38509,0.09160824,0.00959869,0.09525555,0.01051563,0.894303507403192,0.896498483595258,0.0291759281499049,0.0189340015246646,0.191037932471863,0.280381299241861,0.737178321950713,0.759023630225915,0.990417824404685,0.994157361724228,0.869918699186992,0.844444444444444,0.735894074462507,0.75852161420922,0.0419172545279722,0.0282467532908953,0.18115281457625,0.178250137003569,0.225101457093608,0.00569767762334652,0.252116595367445,0.00690780476429527,477.245363576996,1.291e-06,9.711e-05,0.0807907615057558,0.128676999880869,0.0158691871265027,0.0258188794345991,0.48,0.61,0.2,0.15,0.66,0,0.229342630691468,0.826949034218976,0.0422842183198378,0.10444413062551
"44","arctozenus risso_Atl",313,155,261,52,97535,0.10008398,0.00322298,0.10483492,0.00333482,0.975414375570604,0.980203329181741,0.0263433276815061,0.0444484003304385,0.996801115508438,0.41425579208344,0.889342287384016,0.948274978212949,0.996862664684472,0.99733429025478,0.939297124600639,0.903846153846154,0.889181460986197,0.948393729118479,0.0457086599116761,0.0805512535971434,0.29677891516341,0.309362742742684,0.360668121430999,0.00261636963656382,0.0540928615941769,0.00201204680467732,351.513319308759,1.561e-12,0.0002513,0.217780146967149,0.0375268606738024,0.00010188872745227,0.00164748867331863,0.38,0.58,0.01,0.67,0.75,0.39,0.438466558678138,0.844192611899328,0.222323397196849,0.528723608904513
"45","arenaeus cribrarius_Atl",1337,536,1120,217,97535,0.19972865,0.01361681,0.21735873,0.01434861,0.972060542887711,0.957074413571178,0.107543476071375,0.0556517705155519,0.986302212561773,0.589177822229061,0.891433844261034,0.822576510996053,0.986456143948326,0.988978315476496,0.955871353777113,0.949308755760369,0.890538264828791,0.821150855365474,0.174107050377978,0.0872071292826647,0.395626345763025,0.313362626361277,0.470177147993419,0.0232308135816531,0.309731294483608,0.0553636662170633,90.4900153098441,1.547e-13,0.001079,0.0350745072130916,0.00463507782817973,7.28673477373557e-05,8.02019217936645e-05,0.59,0.74,0.05,0.51,0.5,0.06,0.477450223360183,0.945644004016217,0.205039598879403,0.378341104505417
"46","argentina sialis_Pac",351,70,270,81,38509,0.09119668,0.00912788,0.13403156,0.00880958,0.941806589455837,0.899907824545886,0.040709268798653,0.0322739889673588,0.990936712805464,0.156883207235412,0.797320106987977,0.706699558556219,0.990937183515542,0.989483251103609,0.954415954415954,0.950617283950617,0.795875045861942,0.704107072562656,0.0626767804964153,0.0443959848283712,0.19709326845337,0.146901133213955,0.2702579979761,0.00947874300897674,0.362720640613009,0.0460611852031279,5.82681223527681,9.903e-08,774.1,0.032030489766166,0.0198596550209675,7.02434592817315e-06,2.91610655154352e-06,0.63,0.64,0.01,0.42,0,0.01,0.31845534307694,0.953095737458953,0.129722590284656,0.405111712709954
"47","argentina silus_Atl",2737,1070,2463,274,97535,0.17379568,0.02812763,0.18547356,0.03167292,0.93082185721395,0.92864064994738,0.121344563381106,0.0876012798231282,0.397917416105658,0.652720809406617,0.819715999384836,0.878812733890398,0.971938278566668,0.98610755113549,0.902082572159299,0.839416058394161,0.817337918521488,0.879373992616856,0.178762824688367,0.141102031559924,0.33222085717628,0.269080941782412,0.399827256364869,0.0101927970467707,0.104188675815456,0.0229002154403657,41642.7563080358,3.209e-10,-0.1144,0.110905564186322,0.0626523275784147,2.67096600640158e-05,9.70585152699277e-05,0.62,0.66,0.01,0.51,0.52,0.04,0.349076344537243,0.754579394207292,0.199831005536787,0.475169060614069
"48","argis dentata_Atl",3680,1720,2863,654,97535,0.34736057,0.03783368,0.28446096,0.03666827,0.970312935020024,0.982853283454465,0.250962573762709,0.392896357878404,0.962279820370332,0.96103973707798,0.894222586763726,0.942104319770568,0.970913005587738,0.975622871482345,0.930978260869565,0.920489296636086,0.892781418145011,0.942983274264752,0.361220723521203,0.528304145500831,0.591208849843897,0.673489207656762,0.644943989709308,0.0202689510473903,0.0547242205035222,0.0177237843180361,3509.86084495773,1.081e-13,0.002613,0.241381474442383,0.0416716005007823,6.434496776996e-06,0.032319082088682,0.53,0.77,0,0.85,0.91,0.89,0.548200269898439,0.84936240991311,0.175013199626785,0.380644552359521
"49","argis dentata_Pac",500,100,439,61,38509,0.06373659,0.01297265,0.06077432,0.01424037,0.839788418532453,0.81410968719029,0.0288960024529953,0.0180540225542559,0.987041653682352,0.0875578036473637,0.641772053286245,0.716733740101259,0.987041990184113,0.992081007399714,0.886,0.754098360655738,0.638559288589545,0.716435488092122,0.0361739343950679,0.0254362647881014,0.112774282100307,0.0622423169510459,0.168049497765271,0.00998978647027969,0.355456420346447,0.0415989291857437,245.428451139713,1.697e-05,-0.0001125,0.108943095422099,0.015896641066168,0.00230321116666639,0.000102355294358393,0.33,0.28,0.2,0.29,0.34,0.32,0.159671133955742,0.954520070420224,0.0624158541747777,0.445794676443111
"50","argis lar_Pac",428,86,423,5,38509,0.05124654,0.01089894,0.06146861,0.0139673,0.870060976762027,0.969446609508963,0.032264593555221,0.00291545189504373,0.119195240698795,0.0251191049729672,0.694720714638137,0.778008568090354,0.988885715027656,0.999350902245878,0.941588785046729,1,0.691946114860429,0.777864380358535,0.0436272681978674,0.00452538956666448,0.114564201848627,0.0443549101736168,0.174887811963129,0.00138888888888889,0.31082964907433,0.059552304964539,8.70169794305437,5.738e-06,-9.018e-05,0.105372079105194,0.448603640049027,0.00103077598959545,0.0003809017389709,0.34,0.29,0.24,0.15,0.32,0.17,0.192172639014392,0.962346154388893,0.133951731663906,0.581771573324605
"51","argopecten gibbus_Atl",349,175,162,187,97535,0.04930556,0.00358671,0.04248239,0.0020829,0.948751255752344,0.900101858925388,0.0177195075711746,0.0346350529909874,0.0894428946868338,0.0813654462221023,0.817511662480135,0.774798790177885,0.996421797303532,0.990413697646998,0.934097421203438,0.877005347593583,0.817092996933715,0.773809523809524,0.0285160079654222,0.0520215138957692,0.14302157464396,0.136090236195794,0.210245665537268,0.0131070762750483,0.270338453388517,0.0397567286049019,125.882982525369,5.798e-08,1.469,0.00117365096116925,0.000386605916215013,8.84984852509466e-08,1.16728782421546e-05,0.02,0.27,0,0.04,0.14,0,0.312138292116567,0.863180640850212,0.184108428755932,0.502659361956354
"52","ariopsis felis_Atl",4145,1490,3477,668,97535,0.21448811,0.04256601,0.21196359,0.04426148,0.944104553443405,0.9296909763276,0.191255626600824,0.132973164372169,0.957590796300474,0.96610430234347,0.823130158404675,0.78126922288292,0.958045829702158,0.966167726061103,0.985765983112183,0.983532934131736,0.815911767855231,0.774097664543524,0.269473447765336,0.186391097364705,0.386792788358207,0.32178452900352,0.474741384478667,0.0310042416738055,0.253697399827434,0.0928032237382257,3.79517807492343,2.4e-26,-0.08229,0.122643120244558,0.020183574751501,0.0170168383671728,0.0137869545506077,0.49,0.5,0.36,0.55,0.78,0.56,0.426342535751592,0.97574483163772,0.240435578130635,0.494971297401482
"53","artediellus uncinatus_Atl",551,330,536,15,97535,0.06711311,0.00565301,0.05901893,0.00686852,0.935540857825558,0.988795403242356,0.0257538086515128,0.00690925840626439,0.1722079757468,0.213670108683703,0.806756548931153,0.889475572871277,0.994350745886092,0.999231045265802,0.921960072595281,1,0.806102037449476,0.889390519187359,0.0406087936911263,0.0122149963365349,0.161268652069576,0.206307283254583,0.220340516530974,0.00100712181073243,0.10477457731207,0.0141392079059258,2096.75536465876,4.6e-13,-4.494e-05,0.161371964480537,0.0610978706714235,4.57646805186489e-05,0.00320285532185409,0.35,0.34,0.02,0.23,0.43,0.21,0.287198312054665,0.740665855098785,0.145181010937023,0.415579241865236
"54","aspidophoroides bartoni_Pac",803,160,657,146,38509,0.10745017,0.02086743,0.10731287,0.02132433,0.899976263229196,0.915472545639442,0.066142179216225,0.0864570627773597,0.97917315882414,0.193481606205102,0.727180659066712,0.822147215370635,0.979173699654626,0.981046345579644,0.946450809464508,0.904109589041096,0.722511006205909,0.820563715760222,0.0910152740769375,0.131588947718628,0.195936347397258,0.206403848135082,0.273906871128799,0.0252232090165952,0.267367760047281,0.0319326241134752,6.23858420975388,3.179e-07,-0.0004367,0.0593187338483029,0.0114424231266803,9.15725060128752e-05,0.0252124286458432,0.69,0.62,0,0.91,0.62,0.83,0.261906127119643,0.953800387847471,0.160737045136924,0.493441700596388
"55","aspidophoroides monopterygius_Atl",6359,2034,5004,1355,97535,0.22149025,0.0651725,0.19995567,0.06417801,0.890264760897576,0.867308403376547,0.183942425997006,0.206700732575508,0.434811807285739,0.308518186039313,0.753842210488543,0.821714168546237,0.934802891269801,0.930541316383022,0.884573046076427,0.688560885608856,0.744724488900588,0.831653170274886,0.237582180869959,0.273882535081499,0.346376989273086,0.276085148714266,0.417903425722662,0.0539484301190241,0.156181504497667,0.0481710828874092,264.093966316575,5.184e-10,-0.0002772,0.0611197779107359,0.0306111577494142,0.0002414725611227,0.000653698939235054,0.65,0.73,0.06,0.76,0.39,0.19,0.299762630373248,0.826283053762821,0.100203236597219,0.340983905940792
"56","aspidophoroides olrikii_Atl",1199,600,983,216,97535,0.19703603,0.01244298,0.16686705,0.01259528,0.975697084980162,0.978471538253302,0.116319986873461,0.142594820263864,0.987727230783427,0.989129877454751,0.909560670528528,0.936843184497873,0.987788998820936,0.989132106423335,0.968306922435363,0.944444444444444,0.908829513369872,0.93675807371313,0.190623777580649,0.234051981635062,0.372007156680185,0.364103074414849,0.456595810728504,0.00550315986257764,0.042023218713054,0.00952549133170511,300.496187980006,5.132e-15,-1.072e-06,0.0252982191772299,0.0190873618966639,0.00278200558092488,0.0105715654997292,0.62,0.79,0.03,0.89,0.7,0.1,0.489123380708964,0.893973025631517,0.10432856227271,0.225550929415509
"57","asterias amurensis_Pac",7524,752,6538,984,38509,0.53034759,0.19563086,0.50266996,0.21299287,0.97815191484072,0.991170081020948,0.70158844390807,0.763056305812287,0.831665181134039,0.91220789628082,0.916409151107533,0.953635560788931,0.940117894518165,0.964674712982043,0.961057947900053,0.975609756097561,0.905567209940294,0.949913941480207,0.765241983642174,0.831787032578662,0.810593832276345,0.855951945195758,0.845316902227638,0.187630063771467,0.239193609841468,0.193057677349213,44739.1045373263,4.732e-07,-2.687,0.287790497508882,0.242384494372132,0.259177130900665,0.382903387058206,0.95,0.94,0.75,1,1,0.97,0.699170213303489,0.943871716844034,0.538799796501809,0.602550066843122
"58","astropecten cingulatus_Atl",1555,936,974,581,97535,0.19876657,0.01601091,0.16599838,0.01258377,0.966468459734042,0.966526800731102,0.102776322431721,0.146093645470352,0.67232904447615,0.646473924092051,0.866232634438919,0.833239349976931,0.984579894396883,0.973906802686215,0.963987138263666,0.962134251290878,0.864648885184413,0.829282468561767,0.162739945140922,0.215243699886065,0.3919378066495,0.521898203275724,0.459736537328194,0.0205201839782278,0.159166152294737,0.0211654160357166,93.1092818929678,6.969e-26,-0.0004583,0.013437488945321,0.0198494600134738,0.0215755985447332,0.0271628038666935,0.55,0.61,0.34,0.73,0.84,0.54,0.455822659706167,0.92187784292959,0.251002938564816,0.634891952060064
"59","astropecten duplicatus_Atl",2134,1278,1414,720,97535,0.14551855,0.0217337,0.1765829,0.01813741,0.950465397049874,0.937170797773874,0.116119255119941,0.174483929747618,0.678190207639067,0.463470319634703,0.83740195827139,0.835905059722151,0.978376992874353,0.963090172758497,0.978912839737582,0.944444444444444,0.834236538401065,0.83174535583116,0.176309408998389,0.251658468458445,0.295684787631933,0.336491160095794,0.396185031714923,0.0247511357468088,0.145747597369844,0.016634260036802,30.0822994253891,6.048e-26,-0.0003071,0.00600891197737081,0.0057875786395504,0.014854139284835,0.00903010292566288,0.51,0.59,0.34,0.86,0.61,0.43,0.40400106507731,0.896746932607337,0.267016772780791,0.65840863052016
"60","atheresthes stomias_Pac",5331,1525,3629,1702,38509,0.36343509,0.13855456,0.37052386,0.11821476,0.961226637458638,0.924729093223658,0.514086491826179,0.524068814764234,0.861833389614775,0.782064650677789,0.872055883040328,0.815112957673332,0.918979978706276,0.860296027005973,0.966047645845057,0.932432432432432,0.856953402857315,0.781833333333333,0.605432525294797,0.570835471790135,0.673405974207807,0.608979277129368,0.732266773222229,0.208338164127423,0.343110281345862,0.230599276918457,944.091055251932,2.102e-17,-0.906,0.0301427824869744,0.021697336600582,0.0203677194193885,0.0135714421637738,0.97,0.98,0.76,0.97,0.97,0.64,0.58330691938558,0.886041588191771,0.254292852394852,0.321965226283857
"61","atlantopandalus propinqvus_Atl",1927,772,1691,236,97535,0.20089424,0.01974622,0.20788909,0.02171436,0.950461155886623,0.913927556268513,0.109703605990465,0.0725942426458363,0.568308608204127,0.346656548933039,0.852986107551135,0.873282755792495,0.980858153483365,0.987902399015788,0.924234561494551,0.834745762711864,0.851550079491256,0.873754669987547,0.169706801455747,0.117888436368042,0.39287265722318,0.320745454591496,0.454828700704438,0.007352184004573,0.0776849630710496,0.0116626201509032,213.367200460063,5.942e-10,-0.0002783,0.216455144107353,0.0547015478069149,2.54953539314479e-05,3.36781309680194e-08,0.34,0.48,0,0.44,0.45,0,0.40941383317418,0.825097675398226,0.307947261926091,0.727058704918501
"62","bagre marinus_Atl",990,396,724,266,97535,0.0988667,0.01012681,0.11435842,0.00925977,0.948312625451783,0.939892997226462,0.0491973320810459,0.0553678511994183,0.341330632977641,0.486414436583615,0.809832367867945,0.771837194996924,0.989849797508587,0.986364568382202,0.974747474747475,0.984962406015038,0.808141281267803,0.768890967674878,0.076404553225306,0.0816207268181815,0.229971548349762,0.220112837375256,0.298879530665885,0.0150150498414746,0.248680227813221,0.0243683870501087,3.20202472546749,5.5e-18,-0.002809,0.0838341644529655,0.000128349781087276,0.00126028549135653,8.76085163617801e-05,0.47,0.49,0.3,0.56,0.4,0.27,0.34768562742626,0.97787104640801,0.206877896582984,0.653129524546526
"63","bairdiella chrysoura_Atl",2593,777,1746,847,97535,0.20139875,0.02651531,0.21067158,0.02252074,0.951521781991519,0.941524243563121,0.17105769897469,0.201517057359466,0.663267052708339,0.956677774929505,0.881991080125083,0.835341159583739,0.973773517198954,0.957041062182806,0.915156189741612,0.959858323494687,0.881085294179604,0.829689174705252,0.258831367999317,0.284858539683653,0.400353859117335,0.412182877840752,0.469188295115784,0.0876331211643158,0.380003104234122,0.111178093587913,17342.0950903981,2.988e-12,-0.02503,0.0557131230673027,0.0479505011670366,0.0222711550797007,0.0257722687998489,0.67,0.74,0.39,0.59,0.66,0.66,0.423037520505359,0.932483523080318,0.232756948153774,0.579069037289242
